STUDY_ID	SAMPLE_ID	IGSF8
hnsc_tcga_pan_can_atlas_2018	TCGA-CV-7253-01	0.5617
hnsc_tcga_pan_can_atlas_2018	TCGA-CV-7254-01	1.3343
hnsc_tcga_pan_can_atlas_2018	TCGA-CV-7255-01	2.144
hnsc_tcga_pan_can_atlas_2018	TCGA-CV-7261-01	0.0612
hnsc_tcga_pan_can_atlas_2018	TCGA-CV-7263-01	-0.3338
hnsc_tcga_pan_can_atlas_2018	TCGA-CV-7406-01	0.6302
hnsc_tcga_pan_can_atlas_2018	TCGA-CV-7407-01	1.4419
hnsc_tcga_pan_can_atlas_2018	TCGA-CV-7409-01	-0.7792
hnsc_tcga_pan_can_atlas_2018	TCGA-CV-7410-01	2.0128
hnsc_tcga_pan_can_atlas_2018	TCGA-CV-7411-01	3.5082
hnsc_tcga_pan_can_atlas_2018	TCGA-CV-7413-01	0.5155
hnsc_tcga_pan_can_atlas_2018	TCGA-CV-7414-01	1.7777
hnsc_tcga_pan_can_atlas_2018	TCGA-CV-7415-01	1.6548
hnsc_tcga_pan_can_atlas_2018	TCGA-CV-7416-01	1.3802
hnsc_tcga_pan_can_atlas_2018	TCGA-CV-7418-01	4.1818
hnsc_tcga_pan_can_atlas_2018	TCGA-CV-7421-01	0.9037
hnsc_tcga_pan_can_atlas_2018	TCGA-CV-7422-01	0.1943
hnsc_tcga_pan_can_atlas_2018	TCGA-CV-7423-01	3.4214
hnsc_tcga_pan_can_atlas_2018	TCGA-CV-7424-01	2.474
hnsc_tcga_pan_can_atlas_2018	TCGA-CV-7425-01	3.0009
hnsc_tcga_pan_can_atlas_2018	TCGA-CV-7427-01	-0.3416
hnsc_tcga_pan_can_atlas_2018	TCGA-CV-7428-01	0.6189
hnsc_tcga_pan_can_atlas_2018	TCGA-CV-7429-01	2.9003
hnsc_tcga_pan_can_atlas_2018	TCGA-CV-7430-01	0.4021
hnsc_tcga_pan_can_atlas_2018	TCGA-CV-7432-01	-0.0421
hnsc_tcga_pan_can_atlas_2018	TCGA-CV-7433-01	1.7525
hnsc_tcga_pan_can_atlas_2018	TCGA-CV-7434-01	1.2003
hnsc_tcga_pan_can_atlas_2018	TCGA-CV-7435-01	0.481
hnsc_tcga_pan_can_atlas_2018	TCGA-CV-7437-01	1.5666
hnsc_tcga_pan_can_atlas_2018	TCGA-CV-7438-01	0.9185
hnsc_tcga_pan_can_atlas_2018	TCGA-CV-7440-01	-0.1848
hnsc_tcga_pan_can_atlas_2018	TCGA-CV-7446-01	-0.2268
hnsc_tcga_pan_can_atlas_2018	TCGA-CV-7568-01	1.2449
hnsc_tcga_pan_can_atlas_2018	TCGA-CV-A45O-01	3.0732
hnsc_tcga_pan_can_atlas_2018	TCGA-CV-A45P-01	1.1667
hnsc_tcga_pan_can_atlas_2018	TCGA-CV-A45Q-01	2.5407
hnsc_tcga_pan_can_atlas_2018	TCGA-CV-A45R-01	2.5516
hnsc_tcga_pan_can_atlas_2018	TCGA-CV-A45T-01	1.5278
hnsc_tcga_pan_can_atlas_2018	TCGA-CV-A45U-01	0.5129
hnsc_tcga_pan_can_atlas_2018	TCGA-CV-A45V-01	1.3953
hnsc_tcga_pan_can_atlas_2018	TCGA-CV-A45W-01	0.8585
hnsc_tcga_pan_can_atlas_2018	TCGA-CV-A45X-01	2.3742
hnsc_tcga_pan_can_atlas_2018	TCGA-CV-A45Y-01	2.0798
hnsc_tcga_pan_can_atlas_2018	TCGA-CV-A45Z-01	0.5845
hnsc_tcga_pan_can_atlas_2018	TCGA-CV-A460-01	0.6546
hnsc_tcga_pan_can_atlas_2018	TCGA-CV-A461-01	1.7189
hnsc_tcga_pan_can_atlas_2018	TCGA-CV-A463-01	2.0595
hnsc_tcga_pan_can_atlas_2018	TCGA-CV-A464-01	1.5644
hnsc_tcga_pan_can_atlas_2018	TCGA-CV-A465-01	2.0241
hnsc_tcga_pan_can_atlas_2018	TCGA-CV-A468-01	1.5034
hnsc_tcga_pan_can_atlas_2018	TCGA-CV-A6JD-01	1.7106
hnsc_tcga_pan_can_atlas_2018	TCGA-CV-A6JE-01	3.2259
hnsc_tcga_pan_can_atlas_2018	TCGA-CV-A6JM-01	0.7609
hnsc_tcga_pan_can_atlas_2018	TCGA-CV-A6JN-01	3.6803
hnsc_tcga_pan_can_atlas_2018	TCGA-CV-A6JO-01	2.3335
hnsc_tcga_pan_can_atlas_2018	TCGA-CV-A6JT-01	3.6434
hnsc_tcga_pan_can_atlas_2018	TCGA-CV-A6JU-01	1.8052
hnsc_tcga_pan_can_atlas_2018	TCGA-CV-A6JY-01	1.8629
hnsc_tcga_pan_can_atlas_2018	TCGA-CV-A6JZ-01	1.279
hnsc_tcga_pan_can_atlas_2018	TCGA-CV-A6K0-01	-0.5139
hnsc_tcga_pan_can_atlas_2018	TCGA-CV-A6K1-01	2.1417
hnsc_tcga_pan_can_atlas_2018	TCGA-CV-A6K2-01	0.5694
hnsc_tcga_pan_can_atlas_2018	TCGA-CX-7085-01	0.6119
hnsc_tcga_pan_can_atlas_2018	TCGA-CX-7086-01	1.2336
hnsc_tcga_pan_can_atlas_2018	TCGA-CX-7219-01	0.4105
hnsc_tcga_pan_can_atlas_2018	TCGA-CX-A4AQ-01	2.9107
hnsc_tcga_pan_can_atlas_2018	TCGA-D6-6515-01	-0.1216
hnsc_tcga_pan_can_atlas_2018	TCGA-D6-6516-01	1.6078
hnsc_tcga_pan_can_atlas_2018	TCGA-D6-6517-01	2.4411
hnsc_tcga_pan_can_atlas_2018	TCGA-D6-6823-01	0.6832
hnsc_tcga_pan_can_atlas_2018	TCGA-D6-6824-01	0.1164
hnsc_tcga_pan_can_atlas_2018	TCGA-D6-6825-01	1.1304
hnsc_tcga_pan_can_atlas_2018	TCGA-D6-6826-01	0.0864
hnsc_tcga_pan_can_atlas_2018	TCGA-D6-6827-01	1.1352
hnsc_tcga_pan_can_atlas_2018	TCGA-D6-8568-01	1.5759
hnsc_tcga_pan_can_atlas_2018	TCGA-D6-8569-01	1.2404
hnsc_tcga_pan_can_atlas_2018	TCGA-D6-A4Z9-01	1.7054
hnsc_tcga_pan_can_atlas_2018	TCGA-D6-A4ZB-01	2.2093
hnsc_tcga_pan_can_atlas_2018	TCGA-D6-A6EK-01	3.5372
hnsc_tcga_pan_can_atlas_2018	TCGA-D6-A6EM-01	2.5868
hnsc_tcga_pan_can_atlas_2018	TCGA-D6-A6EN-01	0.8932
hnsc_tcga_pan_can_atlas_2018	TCGA-D6-A6EO-01	0.6669
hnsc_tcga_pan_can_atlas_2018	TCGA-D6-A6EP-01	3.9359
hnsc_tcga_pan_can_atlas_2018	TCGA-D6-A6EQ-01	3.0642
hnsc_tcga_pan_can_atlas_2018	TCGA-D6-A6ES-01	2.2093
hnsc_tcga_pan_can_atlas_2018	TCGA-D6-A74Q-01	1.7648
hnsc_tcga_pan_can_atlas_2018	TCGA-DQ-5624-01	1.6688
hnsc_tcga_pan_can_atlas_2018	TCGA-DQ-5625-01	3.0695
hnsc_tcga_pan_can_atlas_2018	TCGA-DQ-5629-01	0.9537
hnsc_tcga_pan_can_atlas_2018	TCGA-DQ-5630-01	1.9307
hnsc_tcga_pan_can_atlas_2018	TCGA-DQ-5631-01	0.9075
hnsc_tcga_pan_can_atlas_2018	TCGA-DQ-7588-01	0.5611
hnsc_tcga_pan_can_atlas_2018	TCGA-DQ-7589-01	0.7963
hnsc_tcga_pan_can_atlas_2018	TCGA-DQ-7590-01	0.1524
hnsc_tcga_pan_can_atlas_2018	TCGA-DQ-7591-01	0.6661
hnsc_tcga_pan_can_atlas_2018	TCGA-DQ-7592-01	0.7472
hnsc_tcga_pan_can_atlas_2018	TCGA-DQ-7593-01	-0.871
hnsc_tcga_pan_can_atlas_2018	TCGA-DQ-7594-01	-0.8972
hnsc_tcga_pan_can_atlas_2018	TCGA-DQ-7595-01	-0.527
hnsc_tcga_pan_can_atlas_2018	TCGA-DQ-7596-01	-0.6326
hnsc_tcga_pan_can_atlas_2018	TCGA-F7-7848-01	-0.0439
hnsc_tcga_pan_can_atlas_2018	TCGA-F7-8298-01	1.7264
hnsc_tcga_pan_can_atlas_2018	TCGA-F7-8489-01	1.1495
hnsc_tcga_pan_can_atlas_2018	TCGA-F7-A50G-01	3.599
hnsc_tcga_pan_can_atlas_2018	TCGA-F7-A50I-01	2.6928
hnsc_tcga_pan_can_atlas_2018	TCGA-F7-A50J-01	1.7376
hnsc_tcga_pan_can_atlas_2018	TCGA-F7-A61S-01	1.7477
hnsc_tcga_pan_can_atlas_2018	TCGA-F7-A61V-01	-0.0074
hnsc_tcga_pan_can_atlas_2018	TCGA-F7-A61W-01	2.1716
hnsc_tcga_pan_can_atlas_2018	TCGA-F7-A620-01	1.1226
hnsc_tcga_pan_can_atlas_2018	TCGA-F7-A622-01	2.4764
hnsc_tcga_pan_can_atlas_2018	TCGA-F7-A623-01	1.9139
hnsc_tcga_pan_can_atlas_2018	TCGA-F7-A624-01	-0.2779
hnsc_tcga_pan_can_atlas_2018	TCGA-H7-7774-01	0.9826
hnsc_tcga_pan_can_atlas_2018	TCGA-H7-8501-01	0.0994
hnsc_tcga_pan_can_atlas_2018	TCGA-H7-8502-01	1.1103
hnsc_tcga_pan_can_atlas_2018	TCGA-H7-A6C4-01	3.1766
hnsc_tcga_pan_can_atlas_2018	TCGA-H7-A6C5-01	NP
hnsc_tcga_pan_can_atlas_2018	TCGA-H7-A76A-01	1.2777
hnsc_tcga_pan_can_atlas_2018	TCGA-HD-7229-01	1.8394
hnsc_tcga_pan_can_atlas_2018	TCGA-HD-7753-01	2.1002
hnsc_tcga_pan_can_atlas_2018	TCGA-HD-7754-01	-1.3602
hnsc_tcga_pan_can_atlas_2018	TCGA-HD-7831-01	0.3235
hnsc_tcga_pan_can_atlas_2018	TCGA-HD-7832-01	-0.8486
hnsc_tcga_pan_can_atlas_2018	TCGA-HD-7917-01	0.3268
hnsc_tcga_pan_can_atlas_2018	TCGA-HD-8224-01	0.7994
hnsc_tcga_pan_can_atlas_2018	TCGA-HD-8314-01	-0.3908
hnsc_tcga_pan_can_atlas_2018	TCGA-HD-8634-01	1.279
hnsc_tcga_pan_can_atlas_2018	TCGA-HD-8635-01	2.5487
hnsc_tcga_pan_can_atlas_2018	TCGA-HD-A4C1-01	0.8631
hnsc_tcga_pan_can_atlas_2018	TCGA-HD-A633-01	0.1973
hnsc_tcga_pan_can_atlas_2018	TCGA-HD-A634-01	0.8877
hnsc_tcga_pan_can_atlas_2018	TCGA-HD-A6HZ-01	0.4408
hnsc_tcga_pan_can_atlas_2018	TCGA-HD-A6I0-01	3.4568
hnsc_tcga_pan_can_atlas_2018	TCGA-HL-7533-01	2.0972
hnsc_tcga_pan_can_atlas_2018	TCGA-IQ-7630-01	1.5278
hnsc_tcga_pan_can_atlas_2018	TCGA-IQ-7631-01	2.2843
hnsc_tcga_pan_can_atlas_2018	TCGA-IQ-7632-01	1.4461
hnsc_tcga_pan_can_atlas_2018	TCGA-IQ-A61E-01	1.7161
hnsc_tcga_pan_can_atlas_2018	TCGA-IQ-A61G-01	0.9062
hnsc_tcga_pan_can_atlas_2018	TCGA-IQ-A61H-01	1.1816
hnsc_tcga_pan_can_atlas_2018	TCGA-IQ-A61I-01	0.3503
hnsc_tcga_pan_can_atlas_2018	TCGA-IQ-A61J-01	1.4531
hnsc_tcga_pan_can_atlas_2018	TCGA-IQ-A61K-01	NP
hnsc_tcga_pan_can_atlas_2018	TCGA-IQ-A61L-01	NP
hnsc_tcga_pan_can_atlas_2018	TCGA-IQ-A61O-01	1.469
hnsc_tcga_pan_can_atlas_2018	TCGA-IQ-A6SG-01	1.7602
hnsc_tcga_pan_can_atlas_2018	TCGA-IQ-A6SH-01	2.1431
hnsc_tcga_pan_can_atlas_2018	TCGA-KU-A66S-01	2.186
hnsc_tcga_pan_can_atlas_2018	TCGA-KU-A66T-01	3.325
hnsc_tcga_pan_can_atlas_2018	TCGA-KU-A6H7-01	0.4623
hnsc_tcga_pan_can_atlas_2018	TCGA-KU-A6H8-01	-0.5349
hnsc_tcga_pan_can_atlas_2018	TCGA-MT-A51W-01	2.2198
hnsc_tcga_pan_can_atlas_2018	TCGA-MT-A51X-01	1.172
hnsc_tcga_pan_can_atlas_2018	TCGA-MT-A67A-01	2.1298
hnsc_tcga_pan_can_atlas_2018	TCGA-MT-A67D-01	1.1229
hnsc_tcga_pan_can_atlas_2018	TCGA-MT-A67F-01	1.8329
hnsc_tcga_pan_can_atlas_2018	TCGA-MT-A67G-01	NP
hnsc_tcga_pan_can_atlas_2018	TCGA-MT-A7BN-01	3.5008
hnsc_tcga_pan_can_atlas_2018	TCGA-MZ-A5BI-01	1.5512
hnsc_tcga_pan_can_atlas_2018	TCGA-MZ-A6I9-01	0.725
hnsc_tcga_pan_can_atlas_2018	TCGA-MZ-A7D7-01	0.5344
hnsc_tcga_pan_can_atlas_2018	TCGA-P3-A5Q5-01	1.401
hnsc_tcga_pan_can_atlas_2018	TCGA-P3-A5Q6-01	1.2926
hnsc_tcga_pan_can_atlas_2018	TCGA-P3-A5QA-01	0.6441
hnsc_tcga_pan_can_atlas_2018	TCGA-P3-A5QE-01	0.0577
hnsc_tcga_pan_can_atlas_2018	TCGA-P3-A5QF-01	-0.9835
hnsc_tcga_pan_can_atlas_2018	TCGA-P3-A6SW-01	1.8603
hnsc_tcga_pan_can_atlas_2018	TCGA-P3-A6SX-01	1.7833
hnsc_tcga_pan_can_atlas_2018	TCGA-P3-A6T0-01	2.5743
hnsc_tcga_pan_can_atlas_2018	TCGA-P3-A6T2-01	-0.5899
hnsc_tcga_pan_can_atlas_2018	TCGA-P3-A6T3-01	2.7072
hnsc_tcga_pan_can_atlas_2018	TCGA-P3-A6T4-01	1.5629
hnsc_tcga_pan_can_atlas_2018	TCGA-P3-A6T5-01	3.5629
hnsc_tcga_pan_can_atlas_2018	TCGA-P3-A6T6-01	1.5832
hnsc_tcga_pan_can_atlas_2018	TCGA-P3-A6T7-01	1.5843
hnsc_tcga_pan_can_atlas_2018	TCGA-P3-A6T8-01	1.5751
hnsc_tcga_pan_can_atlas_2018	TCGA-QK-A64Z-01	1.5179
hnsc_tcga_pan_can_atlas_2018	TCGA-QK-A652-01	2.1202
hnsc_tcga_pan_can_atlas_2018	TCGA-QK-A6IF-01	-0.3068
hnsc_tcga_pan_can_atlas_2018	TCGA-QK-A6IG-01	0.1018
hnsc_tcga_pan_can_atlas_2018	TCGA-QK-A6IH-01	4.5613
hnsc_tcga_pan_can_atlas_2018	TCGA-QK-A6II-01	2.9443
hnsc_tcga_pan_can_atlas_2018	TCGA-QK-A6IJ-01	1.4272
hnsc_tcga_pan_can_atlas_2018	TCGA-QK-A6V9-01	-0.2382
hnsc_tcga_pan_can_atlas_2018	TCGA-QK-A6VB-01	0.3746
hnsc_tcga_pan_can_atlas_2018	TCGA-QK-A6VC-01	0.4069
hnsc_tcga_pan_can_atlas_2018	TCGA-QK-A8Z7-01	0.3366
hnsc_tcga_pan_can_atlas_2018	TCGA-QK-A8Z8-01	0.5302
hnsc_tcga_pan_can_atlas_2018	TCGA-QK-A8Z9-01	1.4482
hnsc_tcga_pan_can_atlas_2018	TCGA-QK-A8ZA-01	0.5758
hnsc_tcga_pan_can_atlas_2018	TCGA-QK-A8ZB-01	1.6327
hnsc_tcga_pan_can_atlas_2018	TCGA-QK-AA3J-01	-0.2197
hnsc_tcga_pan_can_atlas_2018	TCGA-QK-AA3K-01	0.7702
hnsc_tcga_pan_can_atlas_2018	TCGA-RS-A6TO-01	3.1394
hnsc_tcga_pan_can_atlas_2018	TCGA-RS-A6TP-01	1.2659
hnsc_tcga_pan_can_atlas_2018	TCGA-T2-A6WX-01	1.6195
hnsc_tcga_pan_can_atlas_2018	TCGA-T2-A6WZ-01	1.866
hnsc_tcga_pan_can_atlas_2018	TCGA-T2-A6X0-01	1.0711
hnsc_tcga_pan_can_atlas_2018	TCGA-T2-A6X2-01	2.0791
hnsc_tcga_pan_can_atlas_2018	TCGA-T3-A92M-01	2.0129
hnsc_tcga_pan_can_atlas_2018	TCGA-T3-A92N-01	-0.6044
hnsc_tcga_pan_can_atlas_2018	TCGA-TN-A7HI-01	1.0054
hnsc_tcga_pan_can_atlas_2018	TCGA-TN-A7HJ-01	1.0737
hnsc_tcga_pan_can_atlas_2018	TCGA-TN-A7HL-01	0.9371
hnsc_tcga_pan_can_atlas_2018	TCGA-UF-A718-01	2.3336
hnsc_tcga_pan_can_atlas_2018	TCGA-UF-A719-01	0.8206
hnsc_tcga_pan_can_atlas_2018	TCGA-UF-A71A-01	1.6277
hnsc_tcga_pan_can_atlas_2018	TCGA-UF-A71B-01	1.7237
hnsc_tcga_pan_can_atlas_2018	TCGA-UF-A71D-01	0.5877
hnsc_tcga_pan_can_atlas_2018	TCGA-UF-A71E-01	1.6279
hnsc_tcga_pan_can_atlas_2018	TCGA-UF-A7J9-01	1.4581
hnsc_tcga_pan_can_atlas_2018	TCGA-UF-A7JA-01	2.5744
hnsc_tcga_pan_can_atlas_2018	TCGA-UF-A7JC-01	1.9609
hnsc_tcga_pan_can_atlas_2018	TCGA-UF-A7JD-01	1.3532
hnsc_tcga_pan_can_atlas_2018	TCGA-UF-A7JF-01	1.9142
hnsc_tcga_pan_can_atlas_2018	TCGA-UF-A7JH-01	1.2711
hnsc_tcga_pan_can_atlas_2018	TCGA-UF-A7JJ-01	1.833
hnsc_tcga_pan_can_atlas_2018	TCGA-UF-A7JK-01	2.6229
hnsc_tcga_pan_can_atlas_2018	TCGA-UF-A7JO-01	0.6141
hnsc_tcga_pan_can_atlas_2018	TCGA-UF-A7JS-01	2.8866
hnsc_tcga_pan_can_atlas_2018	TCGA-UF-A7JT-01	1.64
hnsc_tcga_pan_can_atlas_2018	TCGA-UF-A7JV-01	1.466
hnsc_tcga_pan_can_atlas_2018	TCGA-UP-A6WW-01	1.6445
hnsc_tcga_pan_can_atlas_2018	TCGA-WA-A7GZ-01	0.6837
hnsc_tcga_pan_can_atlas_2018	TCGA-WA-A7H4-01	0.6146
kich_tcga_pan_can_atlas_2018	TCGA-KL-8323-01	-3.9332
kich_tcga_pan_can_atlas_2018	TCGA-KL-8324-01	0.1934
kich_tcga_pan_can_atlas_2018	TCGA-KL-8325-01	-7.5004
kich_tcga_pan_can_atlas_2018	TCGA-KL-8326-01	0.0727
kich_tcga_pan_can_atlas_2018	TCGA-KL-8327-01	-1.78
kich_tcga_pan_can_atlas_2018	TCGA-KL-8328-01	-3.4774
kich_tcga_pan_can_atlas_2018	TCGA-KL-8329-01	-3.1586
kich_tcga_pan_can_atlas_2018	TCGA-KL-8330-01	-3.2442
kich_tcga_pan_can_atlas_2018	TCGA-KL-8331-01	-3.2763
kich_tcga_pan_can_atlas_2018	TCGA-KL-8332-01	-6.1292
kich_tcga_pan_can_atlas_2018	TCGA-KL-8333-01	-7.5958
kich_tcga_pan_can_atlas_2018	TCGA-KL-8334-01	-5.8698
kich_tcga_pan_can_atlas_2018	TCGA-KL-8335-01	-6.58
kich_tcga_pan_can_atlas_2018	TCGA-KL-8336-01	-6.6566
kich_tcga_pan_can_atlas_2018	TCGA-KL-8337-01	-2.5072
kich_tcga_pan_can_atlas_2018	TCGA-KL-8338-01	-1.0194
kich_tcga_pan_can_atlas_2018	TCGA-KL-8339-01	-6.7948
kich_tcga_pan_can_atlas_2018	TCGA-KL-8340-01	-3.9361
kich_tcga_pan_can_atlas_2018	TCGA-KL-8341-01	-6.8624
kich_tcga_pan_can_atlas_2018	TCGA-KL-8342-01	-5.2235
kich_tcga_pan_can_atlas_2018	TCGA-KL-8343-01	-2.9682
kich_tcga_pan_can_atlas_2018	TCGA-KL-8344-01	-6.0974
kich_tcga_pan_can_atlas_2018	TCGA-KL-8345-01	-3.7128
kich_tcga_pan_can_atlas_2018	TCGA-KL-8346-01	-0.3617
kich_tcga_pan_can_atlas_2018	TCGA-KM-8438-01	-3.1269
kich_tcga_pan_can_atlas_2018	TCGA-KM-8439-01	0.7307
kich_tcga_pan_can_atlas_2018	TCGA-KM-8440-01	-5.6542
kich_tcga_pan_can_atlas_2018	TCGA-KM-8441-01	-1.8994
kich_tcga_pan_can_atlas_2018	TCGA-KM-8442-01	-2.8832
kich_tcga_pan_can_atlas_2018	TCGA-KM-8443-01	-1.7185
kich_tcga_pan_can_atlas_2018	TCGA-KM-8476-01	-1.0993
kich_tcga_pan_can_atlas_2018	TCGA-KM-8477-01	-1.4428
kich_tcga_pan_can_atlas_2018	TCGA-KM-8639-01	1.4565
kich_tcga_pan_can_atlas_2018	TCGA-KN-8418-01	-4.8861
kich_tcga_pan_can_atlas_2018	TCGA-KN-8419-01	-4.5671
kich_tcga_pan_can_atlas_2018	TCGA-KN-8421-01	-6.8435
kich_tcga_pan_can_atlas_2018	TCGA-KN-8422-01	-0.8407
kich_tcga_pan_can_atlas_2018	TCGA-KN-8423-01	-2.9381
kich_tcga_pan_can_atlas_2018	TCGA-KN-8424-01	-7.1215
kich_tcga_pan_can_atlas_2018	TCGA-KN-8425-01	-2.7518
kich_tcga_pan_can_atlas_2018	TCGA-KN-8426-01	-2.8899
kich_tcga_pan_can_atlas_2018	TCGA-KN-8427-01	-11.4164
kich_tcga_pan_can_atlas_2018	TCGA-KN-8428-01	-5.8958
kich_tcga_pan_can_atlas_2018	TCGA-KN-8429-01	-5.3984
kich_tcga_pan_can_atlas_2018	TCGA-KN-8431-01	-4.6507
kich_tcga_pan_can_atlas_2018	TCGA-KN-8432-01	-5.5193
kich_tcga_pan_can_atlas_2018	TCGA-KN-8433-01	-0.3222
kich_tcga_pan_can_atlas_2018	TCGA-KN-8434-01	-3.6644
kich_tcga_pan_can_atlas_2018	TCGA-KN-8435-01	-4.8552
kich_tcga_pan_can_atlas_2018	TCGA-KN-8436-01	-6.014
kich_tcga_pan_can_atlas_2018	TCGA-KN-8437-01	-1.3329
kich_tcga_pan_can_atlas_2018	TCGA-KO-8403-01	-4.6413
kich_tcga_pan_can_atlas_2018	TCGA-KO-8404-01	-2.1923
kich_tcga_pan_can_atlas_2018	TCGA-KO-8405-01	-1.0006
kich_tcga_pan_can_atlas_2018	TCGA-KO-8406-01	-3.5739
kich_tcga_pan_can_atlas_2018	TCGA-KO-8407-01	-3.0655
kich_tcga_pan_can_atlas_2018	TCGA-KO-8408-01	-0.6884
kich_tcga_pan_can_atlas_2018	TCGA-KO-8409-01	-2.1548
kich_tcga_pan_can_atlas_2018	TCGA-KO-8410-01	-4.0292
kich_tcga_pan_can_atlas_2018	TCGA-KO-8411-01	-5.3406
kich_tcga_pan_can_atlas_2018	TCGA-KO-8413-01	-1.9587
kich_tcga_pan_can_atlas_2018	TCGA-KO-8414-01	-2.928
kich_tcga_pan_can_atlas_2018	TCGA-KO-8415-01	-2.5385
kich_tcga_pan_can_atlas_2018	TCGA-KO-8416-01	-2.7861
kich_tcga_pan_can_atlas_2018	TCGA-KO-8417-01	-3.5254
kirc_tcga_pan_can_atlas_2018	TCGA-3Z-A93Z-01	0.2239
kirc_tcga_pan_can_atlas_2018	TCGA-6D-AA2E-01	0.2039
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3306-01	-0.7845
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3307-01	-2.2366
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3308-01	-2.41
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3311-01	-1.3641
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3313-01	-2.4115
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3316-01	-1.1926
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3317-01	-1.4435
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3319-01	-2.494
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3320-01	-0.5462
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3322-01	-1.5818
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3323-01	-1.638
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3324-01	-1.5978
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3325-01	-1.1844
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3326-01	-0.3389
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3331-01	-1.9692
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3335-01	-0.3983
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3343-01	0.7503
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3346-01	1.4602
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3347-01	-1.4859
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3349-01	0.0699
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3351-01	-0.1812
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3352-01	-2.019
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3357-01	-2.0302
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3358-01	-1.2289
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3359-01	-1.9875
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3362-01	-1.2161
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3363-01	1.4479
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3365-01	-1.9672
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3367-01	-0.7795
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3370-01	-1.0052
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3372-01	-1.924
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3373-01	-1.8016
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3374-01	-1.2664
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3376-01	-2.2382
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3378-01	-1.6542
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3380-01	-1.2598
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3382-01	-0.7368
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3383-01	1.8163
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3385-01	-0.9298
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3387-01	-1.1843
kirc_tcga_pan_can_atlas_2018	TCGA-A3-A6NI-01	1.662
kirc_tcga_pan_can_atlas_2018	TCGA-A3-A6NJ-01	-0.4042
kirc_tcga_pan_can_atlas_2018	TCGA-A3-A6NL-01	0.3753
kirc_tcga_pan_can_atlas_2018	TCGA-A3-A6NN-01	-0.683
kirc_tcga_pan_can_atlas_2018	TCGA-A3-A8CQ-01	0.2359
kirc_tcga_pan_can_atlas_2018	TCGA-A3-A8OU-01	1.3129
kirc_tcga_pan_can_atlas_2018	TCGA-A3-A8OV-01	0.2984
kirc_tcga_pan_can_atlas_2018	TCGA-A3-A8OW-01	-0.6565
kirc_tcga_pan_can_atlas_2018	TCGA-A3-A8OX-01	0.105
kirc_tcga_pan_can_atlas_2018	TCGA-AK-3426-01	-0.4115
kirc_tcga_pan_can_atlas_2018	TCGA-AK-3427-01	-2.2756
kirc_tcga_pan_can_atlas_2018	TCGA-AK-3428-01	-0.43
kirc_tcga_pan_can_atlas_2018	TCGA-AK-3429-01	0.0394
kirc_tcga_pan_can_atlas_2018	TCGA-AK-3430-01	NP
kirc_tcga_pan_can_atlas_2018	TCGA-AK-3431-01	-0.7098
kirc_tcga_pan_can_atlas_2018	TCGA-AK-3433-01	-2.8493
kirc_tcga_pan_can_atlas_2018	TCGA-AK-3434-01	-0.6176
kirc_tcga_pan_can_atlas_2018	TCGA-AK-3436-01	-0.3914
kirc_tcga_pan_can_atlas_2018	TCGA-AK-3440-01	-2.1506
kirc_tcga_pan_can_atlas_2018	TCGA-AK-3443-01	-1.0229
